20160125_150122;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
54083661;1.737;0.000;0.000;3.305;31.1;31.1;64.4;31.1;12.52;0.00;0.00;5.15;
54083671;1.721;0.000;0.000;3.320;31.1;31.1;64.4;31.1;12.52;0.00;0.00;5.15;
54083681;1.749;0.000;0.000;3.311;31.1;31.1;64.4;31.1;12.52;0.00;0.00;5.15;
54083691;1.733;0.000;0.000;3.323;31.1;31.1;64.4;31.1;12.52;0.00;0.00;5.15;
54083701;1.705;0.000;0.000;3.319;31.1;31.1;64.4;31.1;12.52;0.00;0.00;5.15;
54083711;1.725;0.000;0.000;3.314;31.1;31.1;64.4;31.1;12.52;0.00;0.00;5.15;
54083721;1.737;0.000;0.000;3.319;31.1;31.1;64.4;31.1;12.52;0.00;0.00;5.15;
54083731;1.705;0.000;0.000;3.308;31.1;31.1;54.7;31.1;12.49;0.00;0.00;5.15;
54083741;1.681;0.000;0.000;3.317;31.1;31.1;54.7;31.1;12.49;0.00;0.00;5.15;
54083751;1.733;0.000;0.000;3.319;31.1;31.1;54.7;31.1;12.49;0.00;0.00;5.15;
54083761;1.717;0.000;0.000;3.316;31.1;31.1;54.7;31.1;12.49;0.00;0.00;5.15;
54083771;1.693;0.000;0.000;3.316;31.1;31.1;54.7;31.1;12.49;0.00;0.00;5.15;
54083781;1.725;0.000;0.000;3.320;31.1;31.1;55.3;31.1;12.49;0.00;0.00;5.15;
54083791;1.729;0.000;0.000;3.314;31.1;31.1;55.3;31.1;12.49;0.00;0.00;5.15;
54083801;1.701;0.000;0.000;3.317;31.1;31.1;55.3;31.1;12.49;0.00;0.00;5.15;
54083811;1.729;0.000;0.000;3.322;31.1;31.1;55.3;31.1;12.49;0.00;0.00;5.15;
54083821;1.725;0.000;0.000;3.317;31.1;31.1;55.3;31.1;12.49;0.00;0.00;5.15;
54083831;1.697;0.000;0.000;3.325;31.1;31.1;55.3;31.1;12.49;0.00;0.00;5.15;
54083841;1.705;0.000;0.000;3.317;31.1;31.1;55.3;31.1;12.49;0.00;0.00;5.15;
54083851;1.725;0.000;0.000;3.316;31.1;31.1;55.3;31.1;12.49;0.00;0.00;5.15;
54083861;1.713;0.000;0.000;3.316;31.1;31.1;55.3;31.1;12.49;0.00;0.00;5.15;
54083871;1.701;0.000;0.000;3.313;31.1;31.1;55.3;31.1;12.49;0.00;0.00;5.15;
54083881;1.722;0.000;0.000;3.311;31.1;31.1;55.5;31.1;12.50;0.00;0.00;5.15;
54083891;1.718;0.000;0.000;3.319;31.1;31.1;55.5;31.1;12.50;0.00;0.00;5.15;
54083901;1.718;0.000;0.000;3.320;31.1;31.1;55.5;31.1;12.50;0.00;0.00;5.15;
54083911;1.699;0.000;0.000;3.325;31.1;31.1;55.5;31.1;12.50;0.00;0.00;5.15;
54083921;1.726;0.000;0.000;3.317;31.1;31.1;55.5;31.1;12.50;0.00;0.00;5.15;
54083931;1.718;0.000;0.000;3.322;31.1;31.1;55.5;31.1;12.50;0.00;0.00;5.15;
54083941;1.714;0.000;0.000;3.308;31.1;31.1;55.5;31.1;12.50;0.00;0.00;5.15;
54083951;1.730;0.000;0.000;3.322;31.1;31.1;55.5;31.1;12.50;0.00;0.00;5.15;
54083961;1.730;0.000;0.000;3.311;31.1;31.1;55.5;31.1;12.50;0.00;0.00;5.15;
54083971;1.702;0.000;0.000;3.313;31.1;31.1;55.5;31.1;12.50;0.00;0.00;5.15;
54083981;1.722;0.000;0.000;3.306;31.1;31.1;55.6;31.1;12.53;0.00;0.00;5.15;
54083991;1.722;0.000;0.000;3.311;31.1;31.1;55.6;31.1;12.53;0.00;0.00;5.15;
54084001;1.726;0.000;0.000;3.316;31.1;31.1;55.6;31.1;12.53;0.00;0.00;5.15;
54084011;1.722;0.000;0.000;3.327;31.1;31.1;55.6;31.1;12.53;0.00;0.00;5.15;
54084021;1.719;0.000;0.000;3.305;31.1;31.1;55.6;31.1;12.53;0.00;0.00;5.15;
54084031;1.715;0.000;0.000;3.316;31.1;31.1;55.6;31.1;12.53;0.00;0.00;5.15;
54084041;1.719;0.000;0.000;3.306;31.1;31.1;55.6;31.1;12.53;0.00;0.00;5.15;
54084051;1.742;0.000;0.000;3.316;31.1;31.1;55.6;31.1;12.53;0.00;0.00;5.15;
54084061;1.726;0.000;0.000;3.316;31.1;31.1;55.6;31.1;12.53;0.00;0.00;5.15;
54084071;1.719;0.000;0.000;3.314;31.1;31.1;55.6;31.1;12.53;0.00;0.00;5.15;
54084081;1.725;0.000;0.000;3.323;31.1;31.1;55.9;31.1;12.52;0.05;0.00;5.16;
54084091;1.729;0.000;0.000;3.324;31.1;31.1;55.9;31.1;12.52;0.05;0.00;5.16;
54084101;1.729;0.000;0.000;3.321;31.1;31.1;55.9;31.1;12.52;0.05;0.00;5.16;
54084111;1.721;0.000;0.000;3.321;31.1;31.1;55.9;31.1;12.52;0.05;0.00;5.16;
54084121;1.721;0.000;0.000;3.323;31.1;31.1;55.9;31.1;12.52;0.05;0.00;5.16;
54084131;1.713;0.000;0.000;3.324;31.1;31.1;55.9;31.1;12.52;0.05;0.00;5.16;
54084141;1.693;0.000;0.000;3.326;31.1;31.1;55.9;31.1;12.52;0.05;0.00;5.16;
54084151;1.733;0.000;0.000;3.338;31.1;31.1;55.9;31.1;12.52;0.05;0.00;5.16;
54084161;1.729;0.000;0.000;3.315;31.1;31.1;55.9;31.1;12.52;0.05;0.00;5.16;
54084171;1.713;0.000;0.000;3.324;31.1;31.1;55.9;31.1;12.52;0.05;0.00;5.16;
54084181;1.750;0.000;0.000;3.324;31.1;31.1;56.1;31.1;12.50;0.00;0.00;5.16;
54084191;1.734;0.000;0.000;3.320;31.1;31.1;56.1;31.1;12.50;0.00;0.00;5.16;
54084201;1.706;0.000;0.000;3.331;31.1;31.1;56.1;31.1;12.50;0.00;0.00;5.16;
