20160112_174016;COM;CPU1;MEM1.2;MEM1.1;T1;T2;T3;T4;V1;V2;V3;V4;
63824409;0.032;38.472;5.408;5.591;31.1;31.1;31.1;31.1;0.89;12.43;12.56;12.59;
63824419;0.033;38.880;4.687;4.894;31.1;31.1;31.1;31.1;0.89;12.43;12.56;12.59;
63824429;0.032;39.123;4.909;5.080;31.1;31.1;31.1;31.1;0.89;12.43;12.56;12.59;
63824439;0.033;39.461;4.592;4.760;31.1;31.1;31.1;31.1;0.89;12.43;12.56;12.59;
63824449;0.033;39.100;4.980;5.191;31.1;31.1;31.1;31.1;0.89;12.43;12.56;12.59;
63824459;0.034;39.500;4.608;4.799;31.1;31.1;31.1;31.1;0.89;12.43;12.56;12.59;
63824469;0.032;39.320;4.849;5.037;31.1;31.1;31.1;31.1;0.89;12.43;12.56;12.59;
63824479;0.033;39.112;5.004;5.195;31.1;31.1;31.1;31.1;0.89;12.43;12.56;12.59;
63824489;0.032;39.300;4.592;4.760;31.1;31.1;31.1;31.1;0.89;12.43;12.56;12.59;
63824499;0.032;39.135;5.020;5.231;31.1;31.1;31.1;31.1;0.89;12.43;12.56;12.59;
63824509;0.036;39.725;4.566;4.716;31.1;31.1;31.1;31.1;0.94;12.49;12.66;12.60;
63824519;0.036;39.362;4.929;5.076;31.1;31.1;31.1;31.1;0.94;12.49;12.66;12.60;
63824529;0.036;39.504;4.626;4.771;31.1;31.1;31.1;31.1;0.94;12.49;12.66;12.60;
63824539;0.036;39.567;4.746;4.886;31.1;31.1;31.1;31.1;0.94;12.49;12.66;12.60;
63824549;0.037;39.571;4.742;4.855;31.1;31.1;31.1;31.1;0.94;12.49;12.66;12.60;
63824559;0.032;39.550;4.663;4.863;31.1;31.1;31.1;31.1;0.88;12.51;12.60;12.65;
63824569;0.032;39.372;4.659;4.819;31.1;31.1;31.1;31.1;0.88;12.51;12.60;12.65;
63824579;0.031;39.084;4.818;5.030;31.1;31.1;31.1;31.1;0.88;12.51;12.60;12.65;
63824589;0.033;39.471;4.687;4.875;31.1;31.1;31.1;31.1;0.88;12.51;12.60;12.65;
63824599;0.032;38.867;5.004;5.217;31.1;31.1;31.1;31.1;0.88;12.51;12.60;12.65;
63824609;0.032;39.278;5.076;5.233;31.1;31.1;31.1;31.1;0.88;12.51;12.60;12.65;
63824619;0.032;39.625;4.671;4.859;31.1;31.1;31.1;31.1;0.88;12.51;12.60;12.65;
63824629;0.032;39.681;4.679;4.843;31.1;31.1;31.1;31.1;0.88;12.51;12.60;12.65;
63824639;0.032;39.329;4.957;5.137;31.1;31.1;31.1;31.1;0.88;12.51;12.60;12.65;
63824649;0.032;39.084;4.838;5.026;31.1;31.1;31.1;31.1;0.88;12.51;12.60;12.65;
63824659;0.033;39.091;5.210;5.426;31.1;31.1;31.1;31.1;0.89;12.46;12.56;12.62;
63824669;0.033;39.461;4.695;4.870;31.1;31.1;31.1;31.1;0.89;12.46;12.56;12.62;
63824679;0.033;38.950;5.075;5.271;31.1;31.1;31.1;31.1;0.89;12.46;12.56;12.62;
63824689;0.033;39.288;4.667;4.874;31.1;31.1;31.1;31.1;0.89;12.46;12.56;12.62;
63824699;0.032;38.934;4.667;4.863;31.1;31.1;31.1;31.1;0.89;12.46;12.56;12.62;
63824709;0.034;39.178;4.636;4.835;31.1;31.1;31.1;31.1;0.89;12.46;12.56;12.62;
63824719;0.032;38.789;5.190;5.402;31.1;31.1;31.1;31.1;0.89;12.46;12.56;12.62;
63824729;0.033;39.508;4.735;4.930;31.1;31.1;31.1;31.1;0.89;12.46;12.56;12.62;
63824739;0.033;39.493;4.667;4.815;31.1;31.1;31.1;31.1;0.89;12.46;12.56;12.62;
63824749;0.033;39.178;4.877;5.077;31.1;31.1;31.1;31.1;0.89;12.46;12.56;12.62;
63824759;0.032;39.347;4.627;4.799;31.1;31.1;31.1;31.1;0.88;12.43;12.60;12.58;
63824769;0.032;39.433;4.675;4.831;31.1;31.1;31.1;31.1;0.88;12.43;12.60;12.58;
63824779;0.032;39.481;4.726;4.926;31.1;31.1;31.1;31.1;0.88;12.43;12.60;12.58;
63824789;0.032;39.194;4.695;4.827;31.1;31.1;31.1;31.1;0.88;12.43;12.60;12.58;
63824799;0.032;39.324;4.623;4.771;31.1;31.1;31.1;31.1;0.88;12.43;12.60;12.58;
63824809;0.032;39.112;5.171;5.357;31.1;31.1;31.1;31.1;0.88;12.43;12.60;12.58;
63824819;0.032;39.198;4.766;4.949;31.1;31.1;31.1;31.1;0.88;12.43;12.60;12.58;
63824829;0.032;39.237;4.564;4.760;31.1;31.1;31.1;31.1;0.88;12.43;12.60;12.58;
63824839;0.032;39.025;4.949;5.128;31.1;31.1;31.1;31.1;0.88;12.43;12.60;12.58;
63824849;0.031;39.339;4.707;4.847;31.1;31.1;31.1;31.1;0.88;12.43;12.60;12.58;
63824859;0.031;39.309;4.663;4.847;31.1;31.1;31.1;31.1;0.88;12.44;12.55;12.56;
63824869;0.032;38.854;5.186;5.332;31.1;31.1;31.1;31.1;0.88;12.44;12.55;12.56;
63824879;0.032;38.877;4.723;4.926;31.1;31.1;31.1;31.1;0.88;12.44;12.55;12.56;
63824889;0.032;38.363;5.498;5.696;31.1;31.1;31.1;31.1;0.88;12.44;12.55;12.56;
63824899;0.031;39.290;4.675;4.874;31.1;31.1;31.1;31.1;0.88;12.44;12.55;12.56;
