20160112_175753;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4;
64673723;1.848;2.957;1.714;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
64673733;1.915;3.196;1.836;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
64673743;1.615;2.484;1.476;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
64673753;1.470;2.316;1.405;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
64673763;1.564;2.499;1.476;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
64673773;1.592;2.574;1.487;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
64673783;1.785;2.918;1.699;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
64673793;1.801;2.992;1.714;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
64673803;1.690;2.711;1.609;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
64673813;1.879;3.143;1.740;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.42;0.00;
64673823;1.600;2.526;1.463;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.42;0.00;
64673833;1.604;2.534;1.537;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.42;0.00;
64673843;1.792;2.858;1.631;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.42;0.00;
64673853;1.957;3.182;1.783;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.42;0.00;
64673863;1.513;2.386;1.377;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.42;0.00;
64673873;1.678;2.651;1.557;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.42;0.00;
64673883;1.517;2.402;1.428;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.42;0.00;
64673893;1.608;2.585;1.510;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.42;0.00;
64673903;1.631;2.651;1.541;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.42;0.00;
64673913;1.556;2.462;1.457;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.47;0.00;
64673923;1.690;2.720;1.618;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.47;0.00;
64673933;1.785;2.876;1.657;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.47;0.00;
64673943;1.568;2.493;1.493;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.47;0.00;
64673953;1.623;2.536;1.520;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.47;0.00;
64673963;1.771;2.823;1.626;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.44;0.00;
64673973;1.555;2.331;1.403;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.44;0.00;
64673983;1.583;2.503;1.516;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.44;0.00;
64673993;1.594;2.558;1.520;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.44;0.00;
64674003;1.559;2.538;1.481;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.44;0.00;
64674013;1.567;2.480;1.477;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.44;0.00;
64674023;1.591;2.534;1.497;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.44;0.00;
64674033;1.630;2.601;1.547;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.44;0.00;
64674043;1.826;3.081;1.755;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.44;0.00;
64674053;1.669;2.628;1.583;0.000;31.1;31.1;31.1;31.1;12.48;12.44;12.44;0.00;
64674063;1.821;3.099;1.734;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674073;1.762;2.786;1.605;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674083;1.758;2.782;1.620;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674093;1.540;2.300;1.429;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674103;1.675;2.676;1.554;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674113;1.548;2.480;1.468;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674123;1.726;2.840;1.632;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674133;1.584;2.484;1.511;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674143;1.623;2.539;1.523;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
