20160112_175753;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
64674029;1.778;0.000;0.000;3.218;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.14;
64674039;1.790;0.000;0.000;3.243;31.1;31.1;64.1;31.1;12.53;0.00;0.00;5.17;
64674049;1.774;0.000;0.000;3.244;31.1;31.1;64.1;31.1;12.53;0.00;0.00;5.17;
64674059;1.782;0.000;0.000;3.243;31.1;31.1;64.1;31.1;12.53;0.00;0.00;5.17;
64674069;1.790;0.000;0.000;3.246;31.1;31.1;64.1;31.1;12.53;0.00;0.00;5.17;
64674079;1.786;0.000;0.000;3.252;31.1;31.1;64.1;31.1;12.53;0.00;0.00;5.17;
64674089;1.794;0.000;0.000;3.235;31.1;31.1;64.1;31.1;12.53;0.00;0.00;5.17;
64674099;1.778;0.000;0.000;3.238;31.1;31.1;64.1;31.1;12.53;0.00;0.00;5.17;
64674109;1.770;0.000;0.000;3.244;31.1;31.1;64.1;31.1;12.53;0.00;0.00;5.17;
64674119;1.762;0.000;0.000;3.237;31.1;31.1;64.1;31.1;12.53;0.00;0.00;5.17;
64674129;1.782;0.000;0.000;3.235;31.1;31.1;64.1;31.1;12.53;0.00;0.00;5.17;
64674139;1.776;0.000;0.000;3.222;31.1;31.1;63.6;31.1;12.52;0.00;0.00;5.14;
64674149;1.792;0.000;0.000;3.222;31.1;31.1;63.6;31.1;12.52;0.00;0.00;5.14;
64674159;1.757;0.000;0.000;3.227;31.1;31.1;63.6;31.1;12.52;0.00;0.00;5.14;
64674169;1.772;0.000;0.000;3.225;31.1;31.1;63.6;31.1;12.52;0.00;0.00;5.14;
64674179;1.772;0.000;0.000;3.233;31.1;31.1;63.6;31.1;12.52;0.00;0.00;5.14;
64674189;1.761;0.000;0.000;3.215;31.1;31.1;63.6;31.1;12.52;0.00;0.00;5.14;
64674199;1.788;0.000;0.000;3.230;31.1;31.1;63.6;31.1;12.52;0.00;0.00;5.14;
64674209;1.780;0.000;0.000;3.225;31.1;31.1;63.6;31.1;12.52;0.00;0.00;5.14;
64674219;1.764;0.000;0.000;3.221;31.1;31.1;63.6;31.1;12.52;0.00;0.00;5.14;
64674229;1.776;0.000;0.000;3.216;31.1;31.1;63.6;31.1;12.52;0.00;0.00;5.14;
64674239;1.768;0.000;0.000;3.236;31.1;31.1;54.2;31.1;12.44;0.00;0.00;5.16;
64674249;1.761;0.000;0.000;3.236;31.1;31.1;54.2;31.1;12.44;0.00;0.00;5.16;
64674259;1.753;0.000;0.000;3.236;31.1;31.1;54.2;31.1;12.44;0.00;0.00;5.16;
64674269;1.768;0.000;0.000;3.233;31.1;31.1;54.2;31.1;12.44;0.00;0.00;5.16;
64674279;1.757;0.000;0.000;3.239;31.1;31.1;54.2;31.1;12.44;0.00;0.00;5.16;
64674289;1.763;0.000;0.000;3.229;31.1;31.1;64.0;31.1;12.51;0.00;0.00;5.15;
64674299;1.779;0.000;0.000;3.229;31.1;31.1;64.0;31.1;12.51;0.00;0.00;5.15;
64674309;1.759;0.000;0.000;3.223;31.1;31.1;64.0;31.1;12.51;0.00;0.00;5.15;
64674319;1.771;0.000;0.000;3.228;31.1;31.1;64.0;31.1;12.51;0.00;0.00;5.15;
64674329;1.787;0.000;0.000;3.223;31.1;31.1;64.0;31.1;12.51;0.00;0.00;5.15;
