20160122_154433;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4;
56676163;1.387;2.062;1.270;0.000;31.1;31.1;31.1;31.1;12.49;12.42;12.44;0.00;
56676173;1.380;2.066;1.262;0.000;31.1;31.1;31.1;31.1;12.49;12.42;12.44;0.00;
56676183;1.376;2.043;1.274;0.000;31.1;31.1;31.1;31.1;12.49;12.42;12.44;0.00;
56676193;1.332;1.945;1.219;0.000;31.1;31.1;31.1;31.1;12.49;12.42;12.44;0.00;
56676203;1.328;1.938;1.231;0.000;31.1;31.1;31.1;31.1;12.49;12.42;12.44;0.00;
56676213;1.749;2.846;1.661;0.000;31.1;31.1;31.1;31.1;12.49;12.42;12.44;0.00;
56676223;1.442;2.456;1.317;0.000;31.1;31.1;31.1;31.1;12.49;12.42;12.44;0.00;
56676233;1.293;1.856;1.204;0.000;31.1;31.1;31.1;31.1;12.49;12.42;12.44;0.00;
56676243;1.332;2.086;1.274;0.000;31.1;31.1;31.1;31.1;12.49;12.42;12.44;0.00;
56676253;1.364;2.245;1.313;0.000;31.1;31.1;31.1;31.1;12.49;12.42;12.44;0.00;
56676263;1.434;2.206;1.304;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00;
56676273;1.415;2.128;1.289;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00;
56676283;1.430;2.136;1.273;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00;
56676293;1.367;1.995;1.246;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00;
56676303;1.367;2.003;1.238;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.47;0.00;
56676313;1.326;1.915;1.200;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56676323;1.318;1.923;1.176;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56676333;1.660;2.665;1.536;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56676343;1.282;1.888;1.196;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56676353;1.298;1.915;1.231;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56676363;1.345;2.149;1.290;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56676373;1.463;2.407;1.364;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56676383;1.424;2.161;1.270;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56676393;1.412;2.134;1.286;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56676403;1.432;2.153;1.321;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56676413;1.414;2.164;1.321;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.48;0.00;
56676423;1.379;2.035;1.270;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.48;0.00;
56676433;1.343;1.941;1.251;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.48;0.00;
56676443;1.477;2.266;1.357;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.48;0.00;
56676453;1.513;2.349;1.372;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.48;0.00;
56676463;1.327;1.933;1.239;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.48;0.00;
56676473;1.315;2.094;1.294;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.48;0.00;
56676483;1.386;2.164;1.313;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.48;0.00;
56676493;1.426;2.200;1.294;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.48;0.00;
56676503;1.473;2.298;1.329;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.48;0.00;
56676513;1.389;2.120;1.278;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00;
56676523;1.404;2.081;1.262;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00;
56676533;1.326;1.971;1.231;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00;
56676543;1.341;1.964;1.207;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00;
56676553;1.341;1.983;1.239;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00;
56676563;1.719;2.804;1.598;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00;
56676573;1.298;1.909;1.211;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00;
56676583;1.290;1.881;1.192;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00;
56676593;1.424;2.331;1.422;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00;
56676603;1.396;2.335;1.383;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00;
56676613;1.449;2.230;1.330;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.45;0.00;
56676623;1.441;2.210;1.349;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.45;0.00;
56676633;1.402;2.100;1.283;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.45;0.00;
56676643;1.571;2.664;1.478;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.45;0.00;
56676653;1.378;2.007;1.248;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.45;0.00;
56676663;1.386;2.065;1.263;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.45;0.00;
56676673;1.339;1.940;1.224;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.45;0.00;
56676683;1.854;3.184;1.740;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.45;0.00;
56676693;1.405;2.351;1.291;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.45;0.00;
56676703;1.283;1.936;1.224;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.45;0.00;
56676713;1.381;2.242;1.334;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.45;0.00;
56676723;1.428;2.257;1.357;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.45;0.00;
56676733;1.420;2.179;1.306;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.45;0.00;
56676743;1.440;2.195;1.310;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.45;0.00;
56676753;1.393;2.082;1.287;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.45;0.00;
56676763;1.385;2.012;1.283;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.45;0.00;
56676773;1.337;1.969;1.228;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.45;0.00;
56676783;1.318;1.922;1.208;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.45;0.00;
56676793;1.345;1.938;1.236;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.45;0.00;
56676803;1.672;2.709;1.557;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.45;0.00;
56676813;1.293;1.856;1.197;0.000;31.1;31.1;31.1;31.1;12.56;12.47;12.49;0.00;
56676823;1.305;2.020;1.236;0.000;31.1;31.1;31.1;31.1;12.56;12.47;12.49;0.00;
56676833;1.403;2.294;1.373;0.000;31.1;31.1;31.1;31.1;12.56;12.47;12.49;0.00;
56676843;1.475;2.274;1.326;0.000;31.1;31.1;31.1;31.1;12.56;12.47;12.49;0.00;
56676853;1.423;2.208;1.315;0.000;31.1;31.1;31.1;31.1;12.56;12.47;12.49;0.00;
56676863;1.419;2.126;1.295;0.000;31.1;31.1;31.1;31.1;12.56;12.47;12.49;0.00;
56676873;1.380;2.024;1.303;0.000;31.1;31.1;31.1;31.1;12.56;12.47;12.49;0.00;
56676883;1.376;2.040;1.271;0.000;31.1;31.1;31.1;31.1;12.56;12.47;12.49;0.00;
56676893;1.352;1.996;1.260;0.000;31.1;31.1;31.1;31.1;12.56;12.47;12.49;0.00;
56676903;1.356;1.973;1.232;0.000;31.1;31.1;31.1;31.1;12.56;12.47;12.49;0.00;
56676913;1.509;2.335;1.425;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.43;0.00;
56676923;1.450;2.214;1.327;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.43;0.00;
56676933;1.317;1.886;1.203;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.43;0.00;
56676943;1.313;2.054;1.246;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.43;0.00;
56676953;1.384;2.144;1.324;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.43;0.00;
56676963;1.452;2.230;1.303;0.000;31.1;31.1;31.1;31.1;12.50;12.38;12.42;0.00;
56676973;1.428;2.149;1.307;0.000;31.1;31.1;31.1;31.1;12.50;12.38;12.42;0.00;
56676983;1.526;2.320;1.373;0.000;31.1;31.1;31.1;31.1;12.50;12.38;12.42;0.00;
56676993;1.385;2.059;1.264;0.000;31.1;31.1;31.1;31.1;12.50;12.38;12.42;0.00;
56677003;1.349;1.931;1.241;0.000;31.1;31.1;31.1;31.1;12.50;12.38;12.42;0.00;
56677013;1.341;1.943;1.202;0.000;31.1;31.1;31.1;31.1;12.50;12.38;12.42;0.00;
56677023;1.318;1.908;1.217;0.000;31.1;31.1;31.1;31.1;12.50;12.38;12.42;0.00;
56677033;1.632;2.615;1.521;0.000;31.1;31.1;31.1;31.1;12.50;12.38;12.42;0.00;
56677043;1.349;1.962;1.229;0.000;31.1;31.1;31.1;31.1;12.50;12.38;12.42;0.00;
56677053;1.271;1.853;1.209;0.000;31.1;31.1;31.1;31.1;12.50;12.38;12.42;0.00;
56677063;1.359;2.169;1.309;0.000;31.1;31.1;31.1;31.1;12.48;12.45;12.44;0.00;
56677073;1.422;2.290;1.333;0.000;31.1;31.1;31.1;31.1;12.48;12.45;12.44;0.00;
56677083;1.461;2.302;1.336;0.000;31.1;31.1;31.1;31.1;12.48;12.45;12.44;0.00;
56677093;1.418;2.149;1.282;0.000;31.1;31.1;31.1;31.1;12.48;12.45;12.44;0.00;
56677103;1.386;2.056;1.278;0.000;31.1;31.1;31.1;31.1;12.48;12.45;12.44;0.00;
