20160112_182021;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
66022663;1.799;0.000;0.000;3.245;31.1;31.1;61.6;31.1;12.54;0.00;0.00;5.16;
66022673;1.835;0.000;0.000;3.251;31.1;31.1;61.6;31.1;12.54;0.00;0.00;5.16;
66022683;1.823;0.000;0.000;3.245;31.1;31.1;61.6;31.1;12.54;0.00;0.00;5.16;
66022693;1.795;0.000;0.000;3.256;31.1;31.1;61.6;31.1;12.54;0.00;0.00;5.16;
66022703;1.799;0.000;0.000;3.250;31.1;31.1;61.6;31.1;12.54;0.00;0.00;5.16;
66022713;1.811;0.000;0.000;3.259;31.1;31.1;61.6;31.1;12.54;0.00;0.00;5.16;
66022723;1.811;0.000;0.000;3.242;31.1;31.1;61.6;31.1;12.54;0.00;0.00;5.16;
66022733;1.823;0.000;0.000;3.245;31.1;31.1;61.6;31.1;12.54;0.00;0.00;5.16;
66022743;1.819;0.000;0.000;3.248;31.1;31.1;61.6;31.1;12.54;0.00;0.00;5.16;
66022753;1.783;0.000;0.000;3.235;31.1;31.1;53.1;31.1;12.51;0.00;0.00;5.15;
66022763;1.806;0.000;0.000;3.254;31.1;31.1;53.1;31.1;12.51;0.00;0.00;5.15;
66022773;1.799;0.000;0.000;3.231;31.1;31.1;53.1;31.1;12.51;0.00;0.00;5.15;
66022783;1.822;0.000;0.000;3.235;31.1;31.1;53.1;31.1;12.51;0.00;0.00;5.15;
66022793;1.802;0.000;0.000;3.245;31.1;31.1;53.1;31.1;12.51;0.00;0.00;5.15;
66022803;1.825;0.000;0.000;3.242;31.1;31.1;53.6;31.1;12.53;0.00;0.00;5.15;
66022813;1.809;0.000;0.000;3.243;31.1;31.1;53.6;31.1;12.53;0.00;0.00;5.15;
66022823;1.817;0.000;0.000;3.235;31.1;31.1;53.6;31.1;12.53;0.00;0.00;5.15;
66022833;1.809;0.000;0.000;3.249;31.1;31.1;53.6;31.1;12.53;0.00;0.00;5.15;
66022843;1.809;0.000;0.000;3.237;31.1;31.1;53.6;31.1;12.53;0.00;0.00;5.15;
