20160113_105241;COM;CPU1;MEM1.2;MEM1.1;T1;T2;T3;T4;V1;V2;V3;V4;
39329302;0.034;38.289;4.616;4.795;31.1;31.8;31.5;31.3;0.89;12.46;12.57;12.59;
39329312;0.034;38.785;4.485;4.664;31.1;31.8;31.5;31.3;0.89;12.46;12.57;12.59;
39329322;0.034;39.135;4.635;4.779;31.1;31.8;31.5;31.3;0.89;12.46;12.57;12.59;
39329332;0.034;39.025;4.521;4.700;31.1;31.8;31.5;31.3;0.89;12.46;12.57;12.59;
39329342;0.034;39.327;4.980;5.183;31.1;31.8;31.5;31.3;0.89;12.46;12.57;12.59;
39329352;0.034;39.001;4.485;4.657;31.1;31.8;31.5;31.3;0.89;12.46;12.57;12.59;
39329362;0.034;39.221;4.584;4.712;31.1;31.8;31.5;31.3;0.89;12.46;12.57;12.59;
39329372;0.034;39.171;4.532;4.680;31.1;31.9;31.5;31.3;0.89;12.47;12.60;12.63;
39329382;0.034;39.175;4.520;4.704;31.1;31.9;31.5;31.3;0.89;12.47;12.60;12.63;
39329392;0.034;39.207;4.528;4.652;31.1;31.9;31.5;31.3;0.89;12.47;12.60;12.63;
39329402;0.034;39.218;4.571;4.755;31.1;31.9;31.5;31.3;0.89;12.47;12.60;12.63;
39329412;0.034;39.026;4.520;4.696;31.1;31.9;31.5;31.3;0.89;12.47;12.60;12.63;
39329422;0.034;38.842;4.573;4.724;31.1;31.8;31.5;31.3;0.88;12.44;12.54;12.56;
39329432;0.034;39.011;4.502;4.657;31.1;31.8;31.5;31.3;0.88;12.44;12.54;12.56;
39329442;0.034;38.049;5.308;5.486;31.1;31.8;31.5;31.3;0.88;12.44;12.54;12.56;
39329452;0.034;39.227;4.628;4.811;31.1;31.8;31.5;31.3;0.88;12.44;12.54;12.56;
39329462;0.033;39.081;4.498;4.696;31.1;31.8;31.5;31.3;0.88;12.44;12.54;12.56;
39329472;0.034;39.195;4.537;4.689;31.1;31.8;31.5;31.3;0.88;12.44;12.54;12.56;
39329482;0.034;39.030;4.529;4.681;31.1;31.8;31.5;31.3;0.88;12.44;12.54;12.56;
39329492;0.034;39.081;4.557;4.724;31.1;31.8;31.5;31.3;0.88;12.44;12.54;12.56;
39329502;0.034;39.132;4.529;4.696;31.1;31.8;31.5;31.3;0.88;12.44;12.54;12.56;
39329512;0.034;39.007;4.513;4.681;31.1;31.8;31.5;31.3;0.88;12.44;12.54;12.56;
39329522;0.034;38.438;4.430;4.629;31.1;31.8;31.6;31.3;0.88;12.46;12.55;12.59;
39329532;0.034;39.103;4.525;4.700;31.1;31.8;31.6;31.3;0.88;12.46;12.55;12.59;
39329542;0.034;39.154;4.561;4.712;31.1;31.8;31.6;31.3;0.88;12.46;12.55;12.59;
39329552;0.034;39.300;4.525;4.692;31.1;31.8;31.6;31.3;0.88;12.46;12.55;12.59;
39329562;0.034;39.241;4.521;4.661;31.1;31.8;31.6;31.3;0.88;12.46;12.55;12.59;
39329572;0.034;38.737;4.580;4.771;31.1;31.8;31.6;31.3;0.88;12.46;12.55;12.59;
39329582;0.034;38.588;4.466;4.657;31.1;31.8;31.6;31.3;0.88;12.46;12.55;12.59;
39329592;0.033;39.127;4.398;4.589;31.1;31.8;31.6;31.3;0.88;12.46;12.55;12.59;
39329602;0.034;39.068;4.379;4.565;31.1;31.8;31.6;31.3;0.88;12.46;12.55;12.59;
39329612;0.034;39.162;4.766;4.973;31.1;31.8;31.6;31.3;0.88;12.46;12.55;12.59;
39329622;0.034;39.109;4.346;4.491;31.1;31.9;31.6;31.3;0.89;12.44;12.58;12.58;
39329632;0.034;39.195;4.378;4.518;31.1;31.9;31.6;31.3;0.89;12.44;12.58;12.58;
39329642;0.034;39.113;4.389;4.554;31.1;31.9;31.6;31.3;0.89;12.44;12.58;12.58;
39329652;0.034;39.038;4.386;4.578;31.1;31.9;31.6;31.3;0.89;12.44;12.58;12.58;
39329662;0.034;38.999;4.370;4.518;31.1;31.9;31.6;31.3;0.89;12.44;12.58;12.58;
39329672;0.034;38.783;4.374;4.522;31.1;31.9;31.6;31.3;0.89;12.44;12.58;12.58;
39329682;0.034;38.932;4.389;4.546;31.1;31.9;31.6;31.3;0.89;12.44;12.58;12.58;
39329692;0.034;38.897;4.417;4.558;31.1;31.9;31.6;31.3;0.89;12.44;12.58;12.58;
39329702;0.034;38.909;4.397;4.546;31.1;31.9;31.6;31.3;0.89;12.44;12.58;12.58;
39329712;0.034;37.943;5.242;5.432;31.1;31.9;31.6;31.3;0.89;12.44;12.58;12.58;
39329722;0.034;39.264;5.198;5.368;31.1;31.9;31.5;31.3;0.88;12.40;12.56;12.57;
39329732;0.034;39.053;4.572;4.736;31.1;31.9;31.5;31.3;0.88;12.40;12.56;12.57;
39329742;0.034;39.151;4.564;4.736;31.1;31.9;31.5;31.3;0.88;12.40;12.56;12.57;
39329752;0.034;38.979;4.525;4.673;31.1;31.9;31.5;31.3;0.88;12.40;12.56;12.57;
39329762;0.034;38.943;4.556;4.720;31.1;31.9;31.5;31.3;0.88;12.40;12.56;12.57;
39329772;0.034;39.041;4.489;4.665;31.1;31.9;31.5;31.3;0.88;12.40;12.56;12.57;
39329782;0.034;38.951;4.541;4.708;31.1;31.9;31.5;31.3;0.88;12.40;12.56;12.57;
39329792;0.034;38.184;4.477;4.621;31.1;31.9;31.5;31.3;0.88;12.40;12.56;12.57;
39329802;0.034;38.709;4.465;4.613;31.1;31.9;31.5;31.3;0.88;12.40;12.56;12.57;
39329812;0.034;38.767;4.529;4.716;31.1;31.9;31.5;31.3;0.88;12.40;12.56;12.57;
39329822;0.034;39.180;4.604;4.799;31.1;31.9;31.5;31.3;0.89;12.48;12.56;12.61;
39329832;0.034;39.082;4.517;4.688;31.1;31.9;31.5;31.3;0.89;12.48;12.56;12.61;
39329842;0.034;38.408;4.580;4.751;31.1;31.9;31.5;31.3;0.89;12.48;12.56;12.61;
39329852;0.034;39.097;4.469;4.668;31.1;31.9;31.5;31.3;0.89;12.48;12.56;12.61;
39329862;0.034;39.342;4.529;4.700;31.1;31.9;31.5;31.3;0.89;12.48;12.56;12.61;
39329872;0.034;39.058;4.525;4.696;31.1;31.9;31.5;31.3;0.89;12.48;12.56;12.61;
39329882;0.034;39.440;4.944;5.148;31.1;31.9;31.5;31.3;0.89;12.48;12.56;12.61;
