20160122_152428;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
55470735;1.732;0.000;0.000;4.111;31.1;31.1;64.7;31.1;12.54;0.00;0.00;5.13;
55470745;1.712;0.000;0.000;4.068;31.1;31.1;64.7;31.1;12.54;0.00;0.00;5.13;
55470755;1.728;0.000;0.000;4.102;31.1;31.1;64.7;31.1;12.54;0.00;0.00;5.13;
55470765;1.736;0.000;0.000;4.073;31.1;31.1;64.7;31.1;12.54;0.00;0.00;5.13;
55470775;1.720;0.000;0.000;4.071;31.1;31.1;64.7;31.1;12.54;0.00;0.00;5.13;
55470785;1.724;0.000;0.000;4.091;31.1;31.1;64.7;31.1;12.54;0.00;0.00;5.13;
55470795;1.732;0.000;0.000;4.087;31.1;31.1;64.7;31.1;12.54;0.00;0.00;5.13;
55470805;1.720;0.000;0.000;4.097;31.1;31.1;64.7;31.1;12.54;0.00;0.00;5.13;
55470815;1.728;0.000;0.000;4.056;31.1;31.1;64.7;31.1;12.54;0.00;0.00;5.13;
55470825;1.729;0.000;0.000;4.123;31.1;31.1;64.2;31.1;12.55;0.00;0.00;5.17;
55470835;1.717;0.000;0.000;4.132;31.1;31.1;64.2;31.1;12.55;0.00;0.00;5.17;
55470845;1.729;0.000;0.000;4.078;31.1;31.1;64.2;31.1;12.55;0.00;0.00;5.17;
55470855;1.729;0.000;0.000;4.149;31.1;31.1;64.2;31.1;12.55;0.00;0.00;5.17;
